loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio,prediction
20000, 36 months,0.1384999999999999,C,50000.0,not verified,major_purchase,0.0,43.3,19.0,0,29.322073657049025,2.5,0.10347130816416937
8325, 60 months,0.1751,E,30000.0,VERIFIED - income,debt_consolidation,0.0,67.0,25.0,1,39.796357378459774,3.603603603603604,0.28010792227063386
25000, 60 months,0.1306,C,45000.0,VERIFIED - income,home_improvement,0.0,75.0,20.0,0,43.890449438202246,1.8,0.24830743890037177
2500, 36 months,0.0999,B,42000.0,not verified,debt_consolidation,2.0,45.5,16.0,0,30.99429704934292,16.8,0.12104656262519092
3000, 36 months,0.1075,B,43000.0,not verified,vacation,0.0,89.9,19.0,1,30.65290691733933,14.333333333333334,0.09719416192572129
4500, 60 months,0.1398,C,60000.0,VERIFIED - income source,debt_consolidation,0.0,20.0,53.0,0,42.99226139294927,13.333333333333334,0.12475759030437437
19000, 36 months,0.0654,A,71000.0,VERIFIED - income,medical,1.0,26.9,28.0,0,32.607949474840396,3.736842105263158,0.076967832394661
4000, 36 months,0.138,C,57600.0,not verified,car,1.0,56.4,17.0,0,29.34057067409961,14.4,0.07347468572570193
23500, 36 months,0.1349,C,48000.0,VERIFIED - income,debt_consolidation,2.0,59.4,26.0,0,29.471888834543563,2.0425531914893615,0.2067215929866352
20000, 60 months,0.1171,B,120000.0,VERIFIED - income source,other,0.0,3.1,20.0,0,45.251940176935086,6.0,0.08067774765398304
9000, 36 months,0.0654,A,57504.0,VERIFIED - income,debt_consolidation,0.0,40.0,37.0,0,32.60751422049926,6.389333333333333,0.048039695806757265
5000, 36 months,0.0603,A,70000.0,VERIFIED - income source,debt_consolidation,0.0,6.9,19.0,0,32.855828623997894,14.0,0.032313987416945834
7800, 36 months,0.1268999999999999,B,45000.0,VERIFIED - income source,debt_consolidation,1.0,66.8,12.0,0,29.81081597553985,5.769230769230769,0.15567539550210668
12000, 36 months,0.1110999999999999,B,95500.0,VERIFIED - income source,debt_consolidation,2.0,65.4,21.0,0,30.495552731893262,7.958333333333333,0.06868974160667998
24000, 60 months,0.1966,G,68559.96,VERIFIED - income,debt_consolidation,1.0,61.0,24.0,0,38.014984239621114,2.8566650000000005,0.33832847050982406
12500, 36 months,0.1183,B,55000.0,not verified,home_improvement,0.0,11.4,13.0,0,30.180114925877636,4.4,0.07021115357056992
5000, 36 months,0.1632,E,22000.0,VERIFIED - income source,debt_consolidation,2.0,71.6,10.0,1,28.317381208585832,4.4,0.24995113935598437
8000, 36 months,0.1075,B,18000.0,VERIFIED - income source,major_purchase,1.0,49.2,6.0,1,30.654864543817293,2.25,0.17610215170503657
15850, 60 months,0.1825,F,40000.0,VERIFIED - income,other,2.0,43.3,32.0,0,39.16965278635858,2.5236593059936907,0.35221731616094476
16000, 36 months,0.0991,B,50000.0,not verified,debt_consolidation,1.0,66.2,26.0,0,31.03180760279286,3.125,0.12579946062908928
20000, 36 months,0.1348,C,100000.0,not verified,credit_card,0.0,75.3,33.0,1,29.47591817485115,5.0,0.06288859347434914
7475, 36 months,0.0542,A,40500.0,VERIFIED - income,debt_consolidation,0.0,25.4,26.0,0,33.15591040141938,5.418060200668896,0.06660209491650569
17400, 36 months,0.0766,A,120000.0,VERIFIED - income source,major_purchase,0.0,29.53,40.0,0,32.07195915433248,6.896551724137931,0.02235834545517716
3200, 36 months,0.0991,B,61200.0,not verified,debt_consolidation,0.0,33.3,17.0,0,31.03180760279286,19.125,0.07094463507610306
6000, 36 months,0.1261,C,42000.0,not verified,debt_consolidation,4.0,58.8,28.0,0,29.844807003581376,7.0,0.1613367876146517
9250, 36 months,0.1311,C,27120.0,not verified,debt_consolidation,1.0,62.5,21.0,1,29.63413852758378,2.9318918918918917,0.18923045260316082
4100, 36 months,0.0751,A,70197.0,not verified,credit_card,1.0,72.1,12.0,0,32.14173722169959,17.121219512195122,0.03342102772658875
6400, 36 months,0.0751,A,76800.0,not verified,major_purchase,1.0,38.1,20.0,0,32.143036512480535,12.0,0.027551678475991877
9700, 36 months,0.0888,B,56400.0,VERIFIED - income source,other,2.0,9.7,7.0,1,31.501688750324757,5.814432989690721,0.09739524731993204
35000, 60 months,0.1099,B,168000.0,VERIFIED - income source,credit_card,0.0,22.9,21.0,0,46.00299676664651,4.8,0.06668116146965732
8100, 36 months,0.1663,E,54996.0,VERIFIED - income,debt_consolidation,5.0,84.8,27.0,0,28.192544638195677,6.78962962962963,0.1584277717570892
3000, 36 months,0.1171,B,30000.0,not verified,credit_card,1.0,16.6,18.0,0,30.232792502267458,10.0,0.07345343461481837
14400, 36 months,0.1114,B,200000.0,not verified,credit_card,3.0,59.3,26.0,0,30.48393242728312,13.88888888888889,0.04661545229176011
14000, 36 months,0.1392,C,54000.0,not verified,debt_consolidation,0.0,52.7,31.0,1,29.29360562437228,3.857142857142857,0.11814061108151154
25000, 36 months,0.1461,D,112000.0,VERIFIED - income,home_improvement,1.0,48.9,29.0,0,29.006358193716064,4.48,0.09957553767028925
35000, 60 months,0.1677,E,130490.0,VERIFIED - income,debt_consolidation,2.0,83.3,33.0,1,40.43811812551992,3.728285714285714,0.2093393109902094
4500, 36 months,0.1349,C,110000.0,not verified,credit_card,3.0,60.6,15.0,0,29.471478158360075,24.444444444444443,0.053061949875363716
6000, 36 months,0.1379,C,40000.0,not verified,other,1.0,6.1,10.0,0,29.345593270077277,6.666666666666667,0.1323804652942355
4800, 36 months,0.1242,B,42000.0,not verified,moving,0.0,48.0,11.0,0,29.92518703241895,8.75,0.11689555799315289
20000, 36 months,0.1411,D,145992.0,VERIFIED - income,debt_consolidation,1.0,0.0,22.0,0,29.21499313447661,7.2996,0.07224326660910829
14000, 36 months,0.1242,B,88000.0,not verified,debt_consolidation,1.0,70.9,22.0,0,29.926039929887565,6.285714285714286,0.10610629776699199
16000, 36 months,0.1149,B,175000.0,VERIFIED - income,debt_consolidation,1.0,84.3,50.0,0,30.32887877926263,10.9375,0.07330985287640468
5000, 36 months,0.1149,B,200000.0,VERIFIED - income source,medical,1.0,76.6,13.0,0,30.328763799587527,40.0,0.11586708298134882
10000, 36 months,0.0603,A,50000.0,VERIFIED - income source,debt_consolidation,0.0,10.8,23.0,0,32.855828623997894,5.0,0.04796972807802533
15600, 36 months,0.079,A,55000.0,VERIFIED - income source,wedding,2.0,23.9,18.0,0,31.95869952676541,3.5256410256410255,0.0620991326535339
10000, 36 months,0.1501,F,50000.0,not verified,credit_card,1.0,83.3,12.0,0,28.84088483834684,5.0,0.10658962052883217
13200, 60 months,0.0999,B,83000.0,VERIFIED - income source,debt_consolidation,0.0,20.2,38.0,0,47.07560627674751,6.287878787878788,0.08378772236061169
11400, 36 months,0.1523,C,60000.0,VERIFIED - income,other,1.0,68.0,16.0,0,28.753751860165963,5.2631578947368425,0.162223481643101
4000, 36 months,0.1074,B,28800.0,not verified,debt_consolidation,2.0,53.6,13.0,0,30.65838890166322,7.2,0.1358872963399767
9500, 36 months,0.0599,A,28000.0,VERIFIED - income source,debt_consolidation,0.0,34.7,16.0,0,32.87538498806104,2.9473684210526314,0.08129529974762417
17000, 60 months,0.1558,D,86004.0,VERIFIED - income,debt_consolidation,0.0,55.3,15.0,0,41.50086663574445,5.059058823529412,0.18879435945031464
5400, 36 months,0.1099,B,50000.0,not verified,debt_consolidation,0.0,57.5,31.0,1,30.548169938337953,9.25925925925926,0.08593621654102056
3600, 36 months,0.1199,B,84996.0,VERIFIED - income source,other,0.0,27.7,20.0,0,30.11040481766477,23.61,0.07566362783244539
1825, 36 months,0.1576,F,20004.0,not verified,debt_consolidation,3.0,35.6,21.0,0,28.537920250195462,10.96109589041096,0.18844667977548377
3350, 36 months,0.0859,A,60000.0,VERIFIED - income source,renewable_energy,0.0,61.7,50.0,0,31.63361661945231,17.91044776119403,0.060576343852294504
2500, 36 months,0.0599,A,93132.0,not verified,major_purchase,1.0,6.8,20.0,0,32.87310979618672,37.2528,0.018847040837995276
20000, 36 months,0.1704,E,68000.0,VERIFIED - income,small_business,6.0,1.3,12.0,1,28.03122678664032,3.4,0.20302848843951815
3600, 36 months,0.1427,C,26400.0,VERIFIED - income source,other,0.0,99.5,8.0,0,29.145077720207254,7.333333333333333,0.1974928950532433
8000, 36 months,0.0838,A,105000.0,not verified,credit_card,0.0,44.7,12.0,0,31.733439111463703,13.125,0.04555615636037794
24250, 36 months,0.0617,A,130000.0,VERIFIED - income,home_improvement,0.0,14.8,42.0,0,53.27328646748682,5.360824742268041,0.03106835366587449
31000, 60 months,0.1565,D,106305.6,VERIFIED - income source,small_business,0.0,45.1,31.0,1,41.437756479662085,3.4292129032258067,0.30057598079936393
4500, 36 months,0.0676,A,41600.0,not verified,credit_card,0.0,35.6,16.0,0,32.49801401025493,9.244444444444444,0.04424844990196692
10000, 36 months,0.1496,D,42000.0,not verified,debt_consolidation,3.0,55.6,14.0,0,28.862527780182987,4.2,0.18221919359273236
3600, 36 months,0.1411,D,37000.0,VERIFIED - income,debt_consolidation,1.0,90.4,13.0,0,29.213665503529985,10.27777777777778,0.2196322827476289
7750, 36 months,0.1704,E,13920.0,not verified,educational,0.0,98.4,8.0,1,28.030960648148145,1.7961290322580643,0.24175284398834643
5000, 36 months,0.0774,A,63000.0,not verified,educational,1.0,4.3,10.0,0,32.03074951953876,12.6,0.03487464674250133
10000, 36 months,0.1171,B,32000.0,not verified,credit_card,0.0,59.6,23.0,1,30.233401862377555,3.2,0.10378732577613528
12000, 36 months,0.0749,A,80000.0,VERIFIED - income,debt_consolidation,0.0,28.4,31.0,0,32.15261775896254,6.666666666666667,0.038898520129900034
10000, 36 months,0.0599,A,144000.0,VERIFIED - income,major_purchase,2.0,2.2,60.0,0,32.87527122098757,14.4,0.021929684715260304
6000, 36 months,0.1099,B,100000.0,VERIFIED - income source,debt_consolidation,0.0,78.5,11.0,0,30.54834275240568,16.666666666666668,0.06212303904429732
11975, 36 months,0.0999,B,30000.0,VERIFIED - income source,credit_card,0.0,65.8,19.0,0,30.995211595703378,2.5052192066805845,0.11045641684028898
10000, 36 months,0.079,A,43000.0,not verified,debt_consolidation,0.0,37.2,16.0,0,31.958071010833784,4.3,0.08789958518762934
7000, 36 months,0.0991,B,37440.0,not verified,debt_consolidation,2.0,84.1,21.0,0,31.03111978012235,5.348571428571429,0.1468477127071428
5975, 36 months,0.1149,B,34800.0,VERIFIED - income source,debt_consolidation,0.0,0.0,17.0,0,30.32840972539465,5.824267782426778,0.10348174505766586
13000, 36 months,0.0963,A,61300.0,VERIFIED - income source,debt_consolidation,2.0,27.0,31.0,0,31.157874553603527,4.7153846153846155,0.09493304748764997
15000, 60 months,0.1171,B,195000.0,VERIFIED - income source,major_purchase,1.0,5.5,23.0,0,45.25159888982744,13.0,0.060704247634787566
3000, 60 months,0.1528,D,60000.0,not verified,car,0.0,21.4,12.0,0,41.77109440267336,20.0,0.09617485795953784
24000, 36 months,0.0991,B,130000.0,VERIFIED - income,debt_consolidation,0.0,61.8,15.0,0,31.031807602792863,5.416666666666667,0.08126709098725374
1500, 36 months,0.079,A,102540.0,not verified,other,3.0,62.0,34.0,0,31.955688112484022,68.36,0.06090712183353125
20000, 36 months,0.1422,C,62000.0,not verified,wedding,0.0,66.8,16.0,0,29.167699689363996,3.1,0.08725971183947524
1500, 36 months,0.1112,B,83000.0,VERIFIED - income source,home_improvement,1.0,3.6,25.0,0,30.487804878048777,55.333333333333336,0.05028783160126169
30000, 60 months,0.2089,F,174996.0,VERIFIED - income,home_improvement,1.0,81.5,22.0,0,37.04847175054029,5.8332,0.25996901103837644
4400, 36 months,0.1189,B,42000.0,VERIFIED - income source,credit_card,2.0,14.6,15.0,1,30.15144247241828,9.545454545454543,0.10479969818010025
10000, 36 months,0.0788,A,65004.0,VERIFIED - income,debt_consolidation,0.0,42.0,19.0,0,31.96726552010741,6.5004,0.04424057765787948
6400, 36 months,0.0749,A,75000.0,not verified,other,0.0,37.3,25.0,0,32.15111021802472,11.71875,0.03416555696765651
8000, 60 months,0.1825,F,60000.0,not verified,other,0.0,84.8,22.0,0,39.16960438699569,7.5,0.20097202294699806
15000, 60 months,0.1599,D,84000.0,VERIFIED - income,debt_consolidation,0.0,56.1,27.0,0,41.129695640252265,5.6,0.18879435945031464
9500, 36 months,0.0654,A,90000.0,not verified,credit_card,0.0,57.9,31.0,0,47.65726898765927,9.473684210526317,0.023978813558087772
20000, 36 months,0.1061999999999999,B,95000.0,VERIFIED - income,home_improvement,0.0,15.6,36.0,0,30.71253071253071,4.75,0.049589739716299444
1800, 36 months,0.1323,C,29040.0,VERIFIED - income source,car,1.0,5.1,24.0,1,29.580936729663105,16.133333333333333,0.0767741312302167
10000, 36 months,0.16,D,83000.0,not verified,debt_consolidation,6.0,94.5,19.0,0,28.443028613686785,8.3,0.13654303281183236
6350, 36 months,0.1357,C,18000.0,not verified,debt_consolidation,0.0,95.4,10.0,0,29.43903569772833,2.8346456692913384,0.2622772561260883
6000, 36 months,0.1197,C,58800.0,not verified,debt_consolidation,0.0,34.2,6.0,1,30.120481927710845,9.8,0.10567147856209531
15000, 60 months,0.1261,C,105000.0,VERIFIED - income,credit_card,0.0,74.9,21.0,0,44.33803316484881,7.0,0.09655085560683052
14500, 36 months,0.1306,C,130000.0,VERIFIED - income source,other,2.0,55.7,12.0,0,29.652958138203235,8.96551724137931,0.09942999089628096
20000, 36 months,0.1669999999999999,E,96000.0,not verified,debt_consolidation,0.0,36.7,36.0,0,28.16782389476501,4.8,0.07959923289844943
24000, 36 months,0.1158,B,88596.0,VERIFIED - income,credit_card,1.0,32.3,24.0,0,30.29040929915565,3.6915,0.058332472178924635
10000, 60 months,0.1521,D,48000.0,VERIFIED - income source,other,2.0,39.2,11.0,1,41.839253587715994,4.8,0.23441163893812425
1800, 36 months,0.089,A,50400.0,not verified,wedding,1.0,16.1,10.0,1,31.490552834149756,28.0,0.04780227736016407
10000, 60 months,0.1298,C,68640.0,not verified,debt_consolidation,1.0,85.2,27.0,0,55.13287021722351,6.864,0.14652954052306374
8000, 36 months,0.0542,A,108000.0,VERIFIED - income,home_improvement,0.0,7.6,27.0,0,33.15649867374005,13.5,0.0252698550462076
4000, 36 months,0.1454,D,40800.0,VERIFIED - income,credit_card,1.0,76.7,12.0,0,29.03389707483487,10.2,0.14239831977830547
17000, 36 months,0.1148,B,33852.0,not verified,debt_consolidation,0.0,28.6,14.0,0,30.331685906471353,1.9912941176470589,0.15062348107492496
8000, 60 months,0.1825,D,85200.0,VERIFIED - income,other,1.0,32.0,36.0,0,39.16960438699569,10.65,0.1643354693930435
22350, 36 months,0.1407,E,135000.0,not verified,home_improvement,2.0,52.3,15.0,1,29.22944130571249,6.040268456375839,0.09026102037211663
23325, 60 months,0.1349,C,44000.0,VERIFIED - income,house,0.0,51.3,10.0,0,43.468942768221545,1.8863879957127545,0.21239764963874616
8500, 36 months,0.1596,C,27050.0,VERIFIED - income source,credit_card,3.0,62.7,10.0,1,28.4595038001808,3.1823529411764704,0.1845366413500809
8500, 36 months,0.0788,A,47500.0,not verified,debt_consolidation,0.0,52.0,22.0,0,31.968107111963597,5.588235294117647,0.057533465264528266
3000, 36 months,0.1748999999999999,D,60000.0,not verified,small_business,0.0,95.8,13.0,0,27.855153203342617,20.0,0.23924235365046584
4800, 36 months,0.1507,E,35000.0,not verified,car,3.0,77.5,12.0,0,34.582132564841494,7.291666666666667,0.1118568773572721
14000, 60 months,0.1878999999999999,E,79000.0,not verified,debt_consolidation,2.0,88.1,27.0,1,38.721097466533905,5.642857142857143,0.26600764029129875
2800, 36 months,0.0849,A,110000.0,VERIFIED - income source,debt_consolidation,1.0,28.1,36.0,0,31.681375876895228,39.285714285714285,0.0560906650979239
10000, 36 months,0.1059,B,46000.0,VERIFIED - income source,debt_consolidation,0.0,25.0,21.0,0,30.726686126901217,4.6,0.0800144766273153
4200, 36 months,0.0749,A,21600.0,VERIFIED - income source,debt_consolidation,0.0,56.6,10.0,0,32.15187935390033,5.142857142857143,0.10535577163715538
12000, 60 months,0.1689,D,60000.0,VERIFIED - income,house,1.0,40.2,41.0,0,40.332067354552485,5.0,0.1593499469654936
10000, 36 months,0.0599,A,60000.0,not verified,wedding,0.0,1.8,27.0,0,32.87527122098757,6.0,0.026923926569165767
8000, 36 months,0.1861,G,220000.0,VERIFIED - income,other,0.0,5.0,29.0,0,27.427317608337905,27.5,0.06309836137398817
4200, 60 months,0.1268999999999999,B,51600.0,VERIFIED - income,credit_card,1.0,60.4,33.0,0,44.25711275026343,12.285714285714286,0.1467447784857247
7000, 36 months,0.1171,B,22000.0,not verified,debt_consolidation,1.0,25.7,19.0,0,30.23235726008465,3.142857142857143,0.14731126345524442
8000, 60 months,0.157,D,47000.0,VERIFIED - income source,credit_card,0.0,70.0,10.0,0,41.390728476821195,5.875,0.17755455630015066
3200, 36 months,0.1099,B,88000.0,not verified,other,0.0,83.3,37.0,0,30.546009927453223,27.5,0.06027163371092326
5000, 36 months,0.1461,D,33000.0,VERIFIED - income,debt_consolidation,1.0,77.8,9.0,1,29.0056851142824,6.6,0.1893615020147576
16000, 60 months,0.0691,A,114000.0,VERIFIED - income,home_improvement,0.0,22.7,24.0,0,74.80480620879892,7.125,0.040749721510445196
12000, 36 months,0.1828999999999999,G,62000.0,not verified,debt_consolidation,3.0,57.2,41.0,0,27.54947426419946,5.166666666666667,0.13792427702084614
2000, 36 months,0.1036999999999999,B,35000.0,VERIFIED - income source,home_improvement,0.0,87.6,27.0,0,30.821390044691015,17.5,0.10713523785713652
18225, 60 months,0.1991,E,33000.0,VERIFIED - income,debt_consolidation,1.0,13.0,19.0,0,37.8159106942773,1.8106995884773665,0.40922229081039085
15000, 36 months,0.1158,B,73000.0,not verified,debt_consolidation,1.0,54.4,5.0,0,30.29017992366875,4.866666666666666,0.09480358972096534
7000, 36 months,0.1411,D,230000.0,VERIFIED - income source,credit_card,1.0,57.8,27.0,1,29.214139643587497,32.857142857142854,0.05516640777610125
18000, 36 months,0.0999,B,200000.0,VERIFIED - income source,debt_consolidation,0.0,0.0,31.0,0,30.99547121726103,11.11111111111111,0.050145287947993895
4000, 36 months,0.0888,B,57500.0,not verified,moving,0.0,64.3,38.0,0,31.501023783272956,14.375,0.05828503803971025
5000, 36 months,0.0766,A,55000.0,not verified,home_improvement,2.0,42.7,20.0,0,32.071840923669015,11.0,0.05223570562454715
16000, 36 months,0.1186,B,74337.72,VERIFIED - income source,debt_consolidation,0.0,51.4,18.0,0,30.16818764612716,4.6461075,0.1080160215028142
3600, 36 months,0.1223,C,10800.0,VERIFIED - income,debt_consolidation,1.0,3.6,15.0,0,30.00750187546887,3.0,0.1992892853770483
20000, 60 months,0.2025,F,185000.0,VERIFIED - income source,home_improvement,2.0,35.1,63.0,1,37.54669870651623,9.25,0.1745165270638913
8200, 36 months,0.0788,A,72000.0,not verified,debt_consolidation,2.0,46.0,26.0,0,31.968810916179336,8.78048780487805,0.04586558875374737
14000, 60 months,0.1059,B,32256.0,VERIFIED - income,debt_consolidation,0.0,23.8,31.0,0,46.42833454931352,2.304,0.1889511629894359
3000, 36 months,0.1348,C,40800.0,VERIFIED - income,vacation,3.0,59.3,42.0,0,29.475338966398112,13.6,0.14536825470789777
32400, 36 months,0.079,A,67920.0,VERIFIED - income source,debt_consolidation,0.0,62.0,34.0,0,31.95865102928557,2.096296296296296,0.11769267831677765
10000, 36 months,0.0542,A,85000.0,not verified,small_business,0.0,11.8,7.0,0,33.15649867374005,8.5,0.05794924038417315
10000, 36 months,0.0963,B,158000.0,VERIFIED - income,major_purchase,1.0,71.0,22.0,0,31.158471988533684,15.8,0.04696692172356055
6000, 36 months,0.1221,B,26400.0,not verified,debt_consolidation,0.0,68.5,22.0,1,30.016509079994,4.4,0.15840503236694334
7000, 36 months,0.1099,B,34482.0,VERIFIED - income source,debt_consolidation,0.0,94.2,7.0,0,30.549009339268572,4.926,0.17390873835397191
6300, 36 months,0.0713999999999999,A,69930.0,not verified,home_improvement,0.0,7.8,16.0,0,32.320952185512006,11.1,0.026605456620540705
