loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
24000,24000, 36 months,0.12869999999999998,807.2,C,10.0,MORTGAGE,105000.0,not verified,debt_consolidation,GA,19.06,0.0,1029.8333333333333,2.0,20.0,0.0,156798,38.3,46.0,0
25000,25000, 60 months,0.2025,665.83,F,4.0,MORTGAGE,123000.0,VERIFIED - income,credit_card,VA,23.88,0.0,926.3,0.0,13.0,0.0,43541,81.1,28.0,0
1200,1200, 60 months,0.1261,27.07,C,2.0,RENT,45530.0,not verified,vacation,NY,4.56,0.0,950.6333333333333,0.0,7.0,0.0,2134,71.1,18.0,0
25000,25000, 60 months,0.1565,603.32,D,5.0,RENT,60000.0,not verified,home_improvement,NY,14.56,0.0,888.7666666666667,1.0,9.0,0.0,11676,38.2,27.0,0
20000,20000, 36 months,0.1229,667.06,C,10.0,RENT,65000.0,not verified,other,CA,13.5,0.0,903.9666666666667,1.0,7.0,1.0,6045,34.9,12.0,1
6500,6500, 60 months,0.1268,146.84,C,0.0,RENT,31400.0,not verified,debt_consolidation,MN,20.98,0.0,914.1,0.0,6.0,0.0,17034,74.1,18.0,1
9600,9600, 36 months,0.0766,299.33,A,6.0,MORTGAGE,120000.0,not verified,credit_card,UT,12.32,0.0,958.8,3.0,16.0,0.0,15953,28.7,32.0,0
12000,12000, 60 months,0.11710000000000001,265.18,B,4.0,RENT,75000.0,not verified,home_improvement,VA,12.08,0.0,1044.0333333333333,1.0,7.0,0.0,6914,44.9,27.0,0
3000,3000, 36 months,0.0751,93.34,A,4.0,RENT,49000.0,not verified,moving,CA,12.54,0.0,878.6333333333333,2.0,6.0,0.0,1122,17.3,14.0,0
12000,12000, 36 months,0.1409,410.66,D,10.0,MORTGAGE,250000.0,VERIFIED - income,debt_consolidation,WA,6.67,1.0,1108.9,1.0,9.0,0.0,31221,90.2,46.0,0
6400,6400, 36 months,0.09380000000000001,204.66,A,3.0,MORTGAGE,36000.0,not verified,debt_consolidation,CO,19.03,0.0,953.7,1.0,14.0,0.0,13871,38.6,24.0,0
13500,13500, 36 months,0.1223,449.88,C,6.0,RENT,51000.0,VERIFIED - income,debt_consolidation,MA,19.88,1.0,912.0666666666667,0.0,7.0,0.0,12339,75.2,22.0,0
9000,9000, 36 months,0.0932,287.53,A,4.0,OTHER,112000.0,VERIFIED - income,small_business,OH,0.43,0.0,994.3,1.0,13.0,0.0,1074,3.9,25.0,0
15000,15000, 36 months,0.1461,517.13,D,0.0,MORTGAGE,81500.0,not verified,debt_consolidation,MO,18.2,0.0,932.4333333333333,2.0,7.0,0.0,80237,93.2,29.0,0
1500,1500, 36 months,0.12210000000000001,49.98,B,1.0,OWN,24000.0,not verified,other,OH,21.15,0.0,870.5,0.0,5.0,0.0,1888,82.1,5.0,0
6500,6500, 36 months,0.0859,205.47,A,2.0,MORTGAGE,30000.0,not verified,debt_consolidation,GA,12.28,0.0,932.4333333333333,2.0,11.0,0.0,29437,49.6,18.0,0
16200,16200, 36 months,0.1465,558.81,C,8.0,MORTGAGE,86400.0,VERIFIED - income,debt_consolidation,CA,9.33,0.0,882.7,1.0,15.0,0.0,9787,27.7,22.0,0
2000,2000, 36 months,0.1562,69.94,D,0.0,RENT,48000.0,VERIFIED - income source,moving,OH,10.53,0.0,834.0,1.0,5.0,0.0,5310,88.5,5.0,0
3000,3000, 36 months,0.0849,94.69,A,1.0,RENT,43000.0,VERIFIED - income source,car,NJ,0.28,0.0,897.9333333333333,0.0,4.0,0.0,239,3.0,8.0,0
12600,12600, 60 months,0.12689999999999999,284.7,B,4.0,RENT,59000.0,VERIFIED - income,small_business,CA,4.15,0.0,920.2333333333333,0.0,11.0,0.0,1172,14.8,15.0,1
27525,27525, 60 months,0.2206,761.15,F,10.0,RENT,70476.0,VERIFIED - income,debt_consolidation,TX,10.57,0.0,1011.5,3.0,8.0,0.0,17939,75.7,20.0,0
8500,8500, 60 months,0.2053,227.72,G,7.0,RENT,23000.0,VERIFIED - income source,debt_consolidation,PA,12.73,0.0,847.2,3.0,3.0,0.0,7905,96.4,9.0,1
10625,10625, 36 months,0.079,332.46,A,1.0,RENT,35000.0,VERIFIED - income,debt_consolidation,OH,28.22,0.0,912.0666666666667,0.0,14.0,0.0,10565,49.8,25.0,0
12000,12000, 36 months,0.1199,398.52,B,5.0,RENT,52000.0,VERIFIED - income source,credit_card,IL,10.68,1.0,1070.3666666666666,0.0,13.0,0.0,16619,92.3,47.0,0
14000,14000, 60 months,0.1038,300.09,B,10.0,MORTGAGE,58000.0,VERIFIED - income,small_business,OH,10.43,0.0,984.1,2.0,6.0,0.0,4683,17.5,30.0,0
6000,6000, 36 months,0.1189,198.99,B,3.0,RENT,48000.0,not verified,debt_consolidation,NY,23.55,0.0,871.5333333333333,0.0,9.0,0.0,4659,41.6,13.0,0
12000,12000, 36 months,0.1059,390.54,B,,RENT,210000.0,VERIFIED - income source,moving,MD,7.48,0.0,990.2333333333333,1.0,9.0,0.0,46565,74.4,28.0,0
6000,6000, 36 months,0.0932,191.69,A,1.0,RENT,48500.0,VERIFIED - income source,other,MD,4.08,0.0,933.4333333333333,0.0,7.0,0.0,4014,25.9,20.0,0
19750,12700, 60 months,0.1223,283.99,C,,OWN,33664.44,VERIFIED - income,credit_card,NY,17.4,0.0,1032.8,0.0,8.0,0.0,10859,82.3,12.0,1
18000,18000, 36 months,0.0766,561.24,A,8.0,OWN,72000.0,VERIFIED - income,debt_consolidation,NJ,13.96,0.0,982.1333333333333,0.0,10.0,0.0,2484,23.9,19.0,0
8000,8000, 36 months,0.12119999999999999,266.18,B,1.0,RENT,42000.0,VERIFIED - income source,debt_consolidation,NJ,23.97,0.0,902.9666666666667,2.0,10.0,0.0,10557,70.4,25.0,1
6000,6000, 60 months,0.17190000000000003,149.73,E,2.0,RENT,19200.0,not verified,debt_consolidation,IL,9.19,0.0,837.0666666666667,1.0,4.0,0.0,5758,67.7,10.0,0
6000,6000, 36 months,0.0849,189.38,A,4.0,RENT,71000.0,not verified,debt_consolidation,KY,18.35,0.0,874.5333333333333,0.0,12.0,0.0,10511,60.3,22.0,0
2000,2000, 36 months,0.09960000000000001,64.5,B,0.0,RENT,6000.0,not verified,other,FL,10.0,,,,,,0,,,0
5000,5000, 36 months,0.12990000000000002,168.45,C,4.0,MORTGAGE,106000.0,VERIFIED - income source,debt_consolidation,TX,11.42,1.0,909.0666666666667,0.0,10.0,0.0,5983,96.5,31.0,0
7500,7500, 36 months,0.1379,255.57,C,3.0,MORTGAGE,56000.0,not verified,small_business,AZ,4.18,0.0,1054.1666666666667,3.0,4.0,0.0,3554,37.8,21.0,0
11700,11700, 60 months,0.11109999999999999,255.03,B,3.0,MORTGAGE,41500.0,VERIFIED - income,home_improvement,TX,10.55,0.0,897.9333333333333,1.0,18.0,0.0,1515,2.4,46.0,1
4000,4000, 36 months,0.1,129.07,B,5.0,RENT,26004.0,not verified,debt_consolidation,KS,13.57,1.0,1003.4333333333333,0.0,6.0,0.0,7992,81.6,20.0,1
16600,16600, 60 months,0.12990000000000002,377.62,C,10.0,MORTGAGE,52000.0,VERIFIED - income source,debt_consolidation,NC,21.78,0.0,1053.1333333333334,0.0,6.0,0.0,11502,82.2,19.0,0
15000,15000, 36 months,0.1864,547.12,E,10.0,RENT,47000.0,VERIFIED - income,debt_consolidation,NY,13.76,0.0,993.3,2.0,9.0,0.0,11147,92.9,31.0,0
24000,24000, 60 months,0.19039999999999999,623.11,F,3.0,RENT,60204.0,not verified,debt_consolidation,CA,18.68,1.0,960.7666666666667,1.0,5.0,0.0,8376,95.2,16.0,1
15000,15000, 36 months,0.1663,532.05,E,10.0,MORTGAGE,114000.0,VERIFIED - income,other,MS,21.95,0.0,990.2333333333333,6.0,9.0,0.0,107611,89.1,19.0,0
5500,5500, 36 months,0.079,172.1,A,10.0,OWN,17500.0,VERIFIED - income source,home_improvement,TX,17.62,0.0,1059.2,0.0,8.0,0.0,6689,31.4,13.0,0
30000,19700, 60 months,0.1099,428.23,B,10.0,RENT,165000.0,VERIFIED - income,credit_card,TX,15.48,0.0,1035.8666666666666,0.0,13.0,0.0,23672,41.2,46.0,0
7400,7400, 36 months,0.1632,261.32,E,0.0,RENT,48000.0,not verified,debt_consolidation,WA,3.85,0.0,847.2,0.0,6.0,0.0,6375,70.8,7.0,0
5000,5000, 36 months,0.1459,172.33,D,3.0,RENT,27600.0,not verified,debt_consolidation,PA,12.35,0.0,878.6333333333333,0.0,5.0,0.0,4648,42.3,16.0,0
35000,35000, 60 months,0.1465,826.24,C,7.0,RENT,72000.0,VERIFIED - income,small_business,FL,10.08,0.0,878.6333333333333,5.0,15.0,0.0,2230,8.8,43.0,0
3000,3000, 36 months,0.11710000000000001,99.23,B,9.0,MORTGAGE,40000.0,not verified,home_improvement,OH,15.45,0.0,956.7666666666667,1.0,3.0,0.0,1277,70.9,8.0,0
23475,23475, 36 months,0.1158,775.0,B,0.0,RENT,90000.0,VERIFIED - income,debt_consolidation,MA,15.03,0.0,1143.4,0.0,10.0,0.0,44539,59.8,31.0,0
8000,8000, 36 months,0.0603,243.49,A,1.0,RENT,42682.0,not verified,debt_consolidation,CA,15.55,0.0,955.7333333333333,0.0,9.0,0.0,7249,15.3,17.0,0
5000,5000, 36 months,0.12869999999999998,168.17,C,7.0,MORTGAGE,295000.0,not verified,other,DE,9.27,0.0,1017.6333333333333,4.0,11.0,1.0,602519,68.4,29.0,0
3500,3500, 36 months,0.13720000000000002,119.15,C,5.0,OWN,39996.0,not verified,other,NY,14.97,2.0,933.4333333333333,1.0,9.0,0.0,6489,78.2,25.0,0
10000,10000, 36 months,0.1099,327.36,B,10.0,MORTGAGE,109800.0,not verified,other,VA,19.23,1.0,957.7666666666667,2.0,16.0,0.0,43256,45.9,62.0,0
1000,1000, 36 months,0.1099,32.74,B,3.0,RENT,33388.0,not verified,medical,MD,12.44,0.0,922.2666666666667,0.0,13.0,1.0,0,0.0,21.0,0
23000,23000, 60 months,0.1242,516.52,B,10.0,MORTGAGE,70000.0,VERIFIED - income,debt_consolidation,MI,16.48,0.0,1033.8333333333333,1.0,11.0,0.0,23104,48.0,23.0,0
2500,2500, 36 months,0.1059,81.37,B,6.0,RENT,33000.0,VERIFIED - income source,debt_consolidation,VA,22.55,0.0,847.2,0.0,5.0,0.0,1102,39.4,10.0,0
2500,2500, 60 months,0.1527,59.83,C,0.0,RENT,30000.0,VERIFIED - income source,car,GA,1.0,0.0,933.4333333333333,5.0,3.0,0.0,1687,9.4,4.0,1
1400,1400, 36 months,0.1484,48.43,D,8.0,MORTGAGE,36000.0,not verified,debt_consolidation,CT,14.8,0.0,854.2666666666667,0.0,7.0,1.0,3165,87.9,8.0,0
4200,4200, 36 months,0.1074,136.99,B,4.0,RENT,48000.0,not verified,debt_consolidation,CA,11.82,0.0,843.1,0.0,6.0,0.0,6839,52.2,13.0,0
6000,6000, 36 months,0.102,194.17,B,2.0,MORTGAGE,62677.0,not verified,small_business,NH,3.56,0.0,1086.6,2.0,5.0,0.0,3567,66.1,14.0,0
24625,24625, 60 months,0.1465,581.32,C,2.0,MORTGAGE,48000.0,VERIFIED - income,debt_consolidation,TX,25.25,0.0,954.7333333333333,2.0,7.0,0.0,34257,78.8,27.0,0
3000,3000, 36 months,0.079,93.88,A,3.0,MORTGAGE,67000.0,not verified,credit_card,PA,22.03,0.0,966.9,0.0,15.0,0.0,12968,71.6,59.0,0
25000,25000, 36 months,0.1075,815.52,B,10.0,MORTGAGE,170000.0,VERIFIED - income,debt_consolidation,PA,8.57,0.0,1118.0333333333333,0.0,19.0,0.0,79570,10.3,60.0,0
4500,4500, 36 months,0.0766,140.31,A,0.0,OWN,26880.0,VERIFIED - income source,major_purchase,CA,1.47,0.0,882.7,1.0,3.0,0.0,2205,11.2,3.0,1
15000,15000, 60 months,0.20989999999999998,405.72,F,5.0,MORTGAGE,150000.0,VERIFIED - income source,home_improvement,NJ,8.1,0.0,930.4,3.0,8.0,0.0,24401,81.1,28.0,1
6000,6000, 60 months,0.1149,131.93,B,10.0,MORTGAGE,117000.0,VERIFIED - income,credit_card,CA,16.1,0.0,1018.6333333333333,0.0,14.0,0.0,28909,50.5,31.0,0
25000,25000, 36 months,0.10619999999999999,814.0,B,3.0,MORTGAGE,69996.0,not verified,debt_consolidation,FL,18.62,0.0,1017.6333333333333,0.0,10.0,0.0,15859,17.6,20.0,0
3350,3350, 36 months,0.079,104.83,A,8.0,RENT,36000.0,not verified,debt_consolidation,AZ,25.57,0.0,891.8,0.0,7.0,0.0,13007,58.3,23.0,0
3800,3800, 60 months,0.1242,85.34,B,3.0,MORTGAGE,154008.0,VERIFIED - income,other,TX,15.0,0.0,943.5666666666667,0.0,12.0,0.0,36676,86.3,44.0,0
2750,2750, 36 months,0.1537,95.83,D,5.0,MORTGAGE,80000.0,not verified,major_purchase,GA,3.55,0.0,858.3333333333334,1.0,3.0,0.0,64,1.2,4.0,0
35000,35000, 60 months,0.2025,932.17,F,8.0,MORTGAGE,200000.0,VERIFIED - income source,debt_consolidation,IL,15.89,0.0,954.7333333333333,2.0,20.0,0.0,76325,67.3,48.0,0
24500,24500, 36 months,0.183,889.44,F,10.0,MORTGAGE,92000.0,not verified,debt_consolidation,MD,22.37,0.0,1107.9,1.0,18.0,0.0,50707,81.0,41.0,0
7000,7000, 36 months,0.13570000000000002,237.78,C,10.0,MORTGAGE,63000.0,not verified,credit_card,TX,19.2,0.0,947.5666666666667,2.0,13.0,0.0,18748,72.4,25.0,0
35000,35000, 60 months,0.2089,944.71,F,2.0,MORTGAGE,158000.0,VERIFIED - income,debt_consolidation,WA,16.81,1.0,997.3,0.0,10.0,0.0,38283,70.3,27.0,1
6000,5250, 36 months,0.1128,172.58,C,6.0,RENT,47628.0,not verified,other,NJ,5.24,0.0,1008.4333333333333,0.0,3.0,0.0,13673,58.4,11.0,1
8000,8000, 36 months,0.0999,258.1,B,3.0,RENT,14400.0,VERIFIED - income source,medical,FL,1.25,0.0,851.2,0.0,3.0,0.0,368,15.3,3.0,1
10000,10000, 36 months,0.1427,343.09,C,10.0,MORTGAGE,94000.0,VERIFIED - income source,house,OH,9.92,0.0,962.8,2.0,7.0,0.0,4388,48.2,31.0,0
6000,6000, 36 months,0.152,208.59,E,10.0,RENT,36000.0,not verified,debt_consolidation,NC,18.53,1.0,936.4333333333333,4.0,7.0,0.0,6970,76.6,11.0,0
5600,5600, 36 months,0.16449999999999998,198.13,E,1.0,RENT,48000.0,VERIFIED - income,home_improvement,TX,5.58,0.0,855.2666666666667,5.0,3.0,0.0,2715,97.0,7.0,0
8000,8000, 36 months,0.1149,263.78,B,7.0,RENT,31200.0,not verified,debt_consolidation,CA,15.12,0.0,867.4333333333333,0.0,5.0,0.0,7478,81.3,6.0,0
7175,7175, 36 months,0.079,224.51,A,4.0,RENT,60000.0,not verified,small_business,AZ,7.9,0.0,1093.6666666666667,0.0,4.0,0.0,9975,94.1,15.0,1
6000,6000, 36 months,0.0999,193.58,B,2.0,RENT,27031.0,not verified,debt_consolidation,MO,15.14,0.0,855.2666666666667,1.0,7.0,0.0,4626,33.8,8.0,0
20000,20000, 60 months,0.1528,478.75,D,6.0,OWN,50360.0,VERIFIED - income,home_improvement,PA,0.95,0.0,880.6666666666666,2.0,6.0,0.0,1448,12.6,14.0,0
5000,5000, 36 months,0.1191,165.86,C,2.0,RENT,42000.0,not verified,credit_card,CO,23.63,0.0,994.3,8.0,19.0,0.0,9347,13.5,38.0,0
7750,7750, 36 months,0.1323,261.99,C,1.0,MORTGAGE,100000.0,not verified,debt_consolidation,NH,15.9,2.0,929.3666666666667,1.0,10.0,0.0,23878,45.9,18.0,1
4400,4400, 36 months,0.138,149.96,C,10.0,RENT,95459.0,not verified,other,FL,9.57,0.0,1034.8666666666666,3.0,14.0,0.0,6592,24.6,51.0,0
15000,15000, 36 months,0.1186,497.22,B,10.0,RENT,48000.0,VERIFIED - income,debt_consolidation,VA,20.3,0.0,1011.5,1.0,8.0,0.0,8150,42.7,18.0,0
6000,6000, 36 months,0.1099,196.41,B,3.0,RENT,41000.0,VERIFIED - income source,major_purchase,MD,0.0,1.0,966.9,0.0,2.0,0.0,0,0.0,7.0,0
16800,16800, 36 months,0.1392,573.5,C,10.0,MORTGAGE,65856.0,VERIFIED - income,home_improvement,MA,17.49,1.0,956.7666666666667,1.0,7.0,0.0,19158,64.7,18.0,0
20000,20000, 60 months,0.1751,502.56,E,3.0,MORTGAGE,64480.0,VERIFIED - income source,credit_card,NV,15.97,0.0,1201.2666666666667,0.0,18.0,1.0,25058,73.1,32.0,1
4000,4000, 36 months,0.12990000000000002,134.76,C,6.0,RENT,40000.0,not verified,debt_consolidation,TX,17.52,0.0,911.0333333333333,2.0,13.0,0.0,8112,47.9,16.0,0
13000,13000, 36 months,0.1398,444.19,C,3.0,RENT,76000.0,VERIFIED - income,credit_card,NJ,17.15,0.0,902.9666666666667,0.0,11.0,0.0,4152,34.9,15.0,0
16000,16000, 36 months,0.1199,531.36,B,10.0,MORTGAGE,80000.0,VERIFIED - income,debt_consolidation,IL,8.1,0.0,930.4,3.0,5.0,0.0,29094,85.3,22.0,0
10000,7775, 36 months,0.1474,268.53,D,4.0,RENT,34000.0,VERIFIED - income,small_business,NH,13.59,0.0,879.6333333333333,0.0,6.0,0.0,22556,73.0,8.0,0
6000,6000, 36 months,0.10949999999999999,196.29,B,9.0,RENT,23000.0,VERIFIED - income source,debt_consolidation,AZ,8.82,0.0,1053.1333333333334,0.0,4.0,0.0,591,29.5,4.0,0
8400,8400, 60 months,0.1825,214.45,D,0.0,OWN,45600.0,VERIFIED - income source,car,AL,19.34,0.0,844.1333333333333,1.0,4.0,0.0,5004,43.5,6.0,1
9800,9800, 60 months,0.1595,238.06,D,1.0,RENT,47004.0,VERIFIED - income source,debt_consolidation,MA,17.56,0.0,903.9666666666667,1.0,6.0,0.0,18216,86.3,10.0,0
12000,12000, 36 months,0.1075,391.45,B,2.0,RENT,123144.0,VERIFIED - income source,debt_consolidation,MD,8.34,1.0,1098.7666666666667,0.0,11.0,0.0,15576,17.2,25.0,0
25000,25000, 36 months,0.10619999999999999,814.0,B,1.0,MORTGAGE,159600.0,not verified,credit_card,UT,15.2,0.0,995.3333333333334,2.0,12.0,0.0,50110,10.5,42.0,0
16000,16000, 60 months,0.1602,389.26,D,0.0,MORTGAGE,114000.0,VERIFIED - income source,wedding,NJ,10.93,0.0,1134.3,1.0,14.0,0.0,9912,40.0,20.0,0
35000,35000, 60 months,0.11710000000000001,773.44,B,4.0,RENT,80000.0,VERIFIED - income,debt_consolidation,IL,22.61,0.0,1038.9333333333334,0.0,9.0,0.0,32119,53.5,22.0,0
3200,3200, 36 months,0.12210000000000001,106.61,B,7.0,OWN,20000.0,VERIFIED - income,debt_consolidation,AZ,5.04,0.0,989.2,1.0,7.0,1.0,3246,22.2,19.0,0
24000,24000, 60 months,0.1595,583.0,D,2.0,MORTGAGE,95000.0,VERIFIED - income,medical,WI,21.25,0.0,1035.8666666666666,6.0,21.0,0.0,30209,45.2,46.0,0
3000,3000, 36 months,0.1223,99.98,C,10.0,MORTGAGE,52000.0,not verified,debt_consolidation,GA,18.44,0.0,925.3,4.0,10.0,0.0,13760,77.7,14.0,0
5000,5000, 36 months,0.07490000000000001,155.51,A,1.0,RENT,52000.0,VERIFIED - income source,other,NJ,12.42,1.0,879.6333333333333,0.0,11.0,0.0,6535,33.7,13.0,0
10000,10000, 36 months,0.0691,308.36,A,3.0,RENT,72000.0,VERIFIED - income,debt_consolidation,NJ,4.37,1.0,924.2666666666667,1.0,13.0,0.0,11511,28.4,15.0,0
6000,6000, 36 months,0.1349,203.59,C,4.0,RENT,50000.0,VERIFIED - income source,credit_card,CA,12.72,1.0,949.6333333333333,0.0,10.0,0.0,9896,66.1,19.0,0
9000,9000, 36 months,0.1531,313.34,D,6.0,RENT,44482.0,VERIFIED - income,debt_consolidation,NY,6.74,0.0,922.2666666666667,0.0,8.0,0.0,3094,60.7,18.0,0
12000,12000, 60 months,0.1446,282.09,D,6.0,RENT,50000.0,VERIFIED - income source,credit_card,CA,13.27,0.0,1044.0333333333333,1.0,9.0,0.0,13295,80.6,15.0,1
10000,10000, 36 months,0.1459,344.65,D,4.0,RENT,40000.0,not verified,debt_consolidation,CA,24.15,0.0,974.0,0.0,8.0,0.0,22778,87.6,30.0,0
16000,16000, 36 months,0.16,562.52,D,0.0,RENT,48000.0,not verified,credit_card,CA,20.6,2.0,941.5333333333333,2.0,21.0,0.0,10441,50.7,30.0,1
35000,35000, 36 months,0.1242,1169.54,B,,MORTGAGE,185000.0,VERIFIED - income,small_business,TX,8.9,0.0,858.3333333333334,1.0,4.0,0.0,12232,34.9,9.0,0
9600,9600, 36 months,0.0579,291.14,A,3.0,OWN,39000.0,VERIFIED - income source,home_improvement,NJ,7.14,0.0,949.6333333333333,0.0,6.0,0.0,3340,16.5,15.0,0
10000,10000, 36 months,0.11710000000000001,330.76,B,3.0,RENT,33000.0,not verified,other,NY,8.69,0.0,921.2333333333333,0.0,6.0,0.0,6621,88.3,9.0,0
8575,8575, 36 months,0.1465,295.79,C,0.0,RENT,55000.0,VERIFIED - income source,debt_consolidation,VT,7.96,0.0,838.0,1.0,7.0,0.0,8525,62.2,8.0,0
14000,14000, 36 months,0.0751,435.56,A,10.0,RENT,32400.0,VERIFIED - income source,debt_consolidation,FL,19.04,0.0,1078.5333333333333,3.0,11.0,0.0,10903,13.0,22.0,0
4800,4800, 60 months,0.1074,103.75,B,9.0,RENT,125000.0,VERIFIED - income source,home_improvement,NH,6.77,0.0,985.1333333333333,2.0,15.0,0.0,63104,33.5,37.0,0
20000,20000, 36 months,0.12179999999999999,666.0,B,0.0,MORTGAGE,111000.0,not verified,debt_consolidation,PA,11.78,0.0,1001.3666666666667,4.0,15.0,0.0,28749,53.9,48.0,0
4200,4200, 36 months,0.16820000000000002,149.36,E,4.0,RENT,34000.0,not verified,other,UT,16.02,0.0,935.4,0.0,3.0,0.0,4227,93.9,15.0,1
14000,14000, 60 months,0.1349,322.07,C,10.0,MORTGAGE,67000.0,VERIFIED - income source,credit_card,TX,24.73,0.0,942.5666666666667,0.0,15.0,0.0,15198,58.5,31.0,0
16000,16000, 36 months,0.1112,524.73,B,5.0,MORTGAGE,80000.0,VERIFIED - income,credit_card,CA,17.86,0.0,899.9,4.0,7.0,0.0,18659,53.5,25.0,0
6250,6250, 36 months,0.0999,201.65,B,4.0,RENT,18000.0,VERIFIED - income source,debt_consolidation,NY,18.0,0.0,923.2333333333333,1.0,15.0,0.0,9421,28.0,27.0,0
6500,6500, 36 months,0.11109999999999999,213.15,B,2.0,MORTGAGE,27036.0,VERIFIED - income source,credit_card,WY,13.98,0.0,854.2666666666667,1.0,11.0,0.0,7558,62.0,12.0,0
10000,10000, 36 months,0.11710000000000001,330.76,B,1.0,RENT,50000.0,VERIFIED - income source,credit_card,MA,21.46,0.0,882.7,0.0,7.0,0.0,10990,71.4,11.0,0
6000,6000, 36 months,0.1199,199.26,B,10.0,MORTGAGE,75000.0,not verified,debt_consolidation,NV,20.53,0.0,933.4333333333333,1.0,9.0,1.0,3592,71.8,34.0,0
14000,14000, 36 months,0.1199,464.94,B,7.0,MORTGAGE,180000.0,VERIFIED - income,debt_consolidation,MA,11.15,0.0,980.1,1.0,13.0,0.0,142650,94.6,24.0,0
29000,29000, 60 months,0.1149,637.65,B,10.0,MORTGAGE,93000.0,VERIFIED - income,debt_consolidation,FL,10.9,0.0,1031.8666666666666,0.0,11.0,0.0,11614,35.3,32.0,0
4000,4000, 36 months,0.09449999999999999,128.04,B,0.0,RENT,24996.0,not verified,debt_consolidation,NV,11.38,0.0,880.6666666666666,0.0,10.0,0.0,6291,24.0,16.0,0
4200,4200, 36 months,0.10369999999999999,136.26,B,0.0,RENT,35000.0,VERIFIED - income,small_business,HI,18.31,0.0,868.4666666666667,0.0,4.0,0.0,5381,56.1,10.0,0
18825,18825, 36 months,0.1913,691.27,F,2.0,MORTGAGE,118000.0,not verified,small_business,CA,20.82,2.0,1131.2333333333333,1.0,5.0,0.0,164324,92.3,17.0,0
15000,15000, 36 months,0.1459,516.98,D,1.0,RENT,50000.0,not verified,other,NJ,20.28,0.0,1012.5333333333333,0.0,5.0,0.0,35374,95.3,9.0,0
5000,5000, 36 months,0.1038,162.23,B,,OWN,24000.0,VERIFIED - income,other,CA,7.5,0.0,974.0,0.0,4.0,0.0,10334,63.0,8.0,0
7200,7200, 36 months,0.0542,217.16,A,0.0,RENT,90000.0,VERIFIED - income source,credit_card,CA,14.83,0.0,951.6666666666666,0.0,12.0,0.0,12816,20.7,18.0,0
21000,21000, 60 months,0.1268,474.39,C,3.0,MORTGAGE,96000.0,VERIFIED - income,medical,IL,8.63,0.0,1113.0,4.0,11.0,0.0,1099,2.7,26.0,0
10000,6175, 36 months,0.0654,189.38,A,1.0,RENT,45000.0,VERIFIED - income source,credit_card,IL,11.04,0.0,867.4333333333333,3.0,8.0,0.0,12421,76.2,15.0,0
10500,10500, 36 months,0.09380000000000001,335.76,A,1.0,RENT,55000.0,VERIFIED - income,small_business,WA,6.41,0.0,899.9,2.0,9.0,0.0,1932,11.4,14.0,1
35000,35000, 60 months,0.1677,865.52,E,10.0,RENT,185000.0,VERIFIED - income,debt_consolidation,FL,16.29,0.0,963.8333333333334,0.0,6.0,0.0,52866,64.7,23.0,1
35000,35000, 60 months,0.17989999999999998,888.58,E,2.0,RENT,93500.0,VERIFIED - income,debt_consolidation,CA,14.57,0.0,938.4666666666667,3.0,15.0,0.0,27893,66.3,31.0,1
6300,6300, 36 months,0.0699,194.5,A,0.0,RENT,42504.0,VERIFIED - income source,major_purchase,NY,15.08,0.0,866.4333333333333,0.0,9.0,0.0,2660,24.0,10.0,0
8000,8000, 36 months,0.0788,250.25,A,8.0,RENT,60000.0,not verified,medical,TX,7.48,0.0,975.0,4.0,6.0,0.0,1599,11.3,11.0,0
3500,3500, 36 months,0.1689,124.6,D,1.0,MORTGAGE,60000.0,not verified,other,GA,20.6,1.0,1177.9666666666667,0.0,25.0,0.0,25281,56.8,63.0,1
4800,4800, 36 months,0.1134,157.92,C,0.0,RENT,28000.0,not verified,educational,FL,5.14,0.0,852.2333333333333,1.0,4.0,0.0,40,3.3,4.0,0
8400,8400, 36 months,0.07139999999999999,259.91,A,4.0,MORTGAGE,120000.0,not verified,major_purchase,AK,4.1,0.0,1066.3333333333333,0.0,18.0,0.0,8761,8.7,48.0,0
8000,8000, 36 months,0.1459,275.72,D,0.0,RENT,80000.0,not verified,major_purchase,IL,9.0,0.0,880.6666666666666,4.0,15.0,0.0,4711,39.9,21.0,0
15250,15250, 60 months,0.152,364.4,D,10.0,MORTGAGE,98279.0,VERIFIED - income,debt_consolidation,NY,23.41,0.0,1030.8333333333333,1.0,15.0,0.0,44685,51.0,44.0,1
21000,21000, 36 months,0.1059,683.45,B,1.0,MORTGAGE,74800.0,VERIFIED - income,credit_card,CA,18.16,0.0,1154.5333333333333,0.0,18.0,0.0,35354,74.4,35.0,0
8875,8875, 36 months,0.1199,294.74,B,10.0,MORTGAGE,72500.0,not verified,medical,VA,21.09,0.0,952.6666666666666,1.0,12.0,0.0,31556,88.9,37.0,0
10000,10000, 36 months,0.1065,325.74,B,8.0,OWN,35000.0,not verified,debt_consolidation,FL,10.15,0.0,848.2,1.0,6.0,0.0,11069,42.7,6.0,0
19000,19000, 36 months,0.1099,621.95,B,6.0,OWN,49000.0,VERIFIED - income source,debt_consolidation,NY,22.36,0.0,105.53333333333333,0.0,19.0,0.0,22092,62.0,34.0,0
