loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio
20400, 36 months,0.11710000000000001,B,112000.0,VERIFIED - income,debt_consolidation,0.0,45.4,44.0,0,30.233419785105596,5.490196078431373
7000, 36 months,0.079,A,84000.0,VERIFIED - income source,major_purchase,2.0,29.8,30.0,0,31.95763330898466,12.0
10000, 36 months,0.1545,E,54996.0,not verified,debt_consolidation,2.0,78.7,13.0,0,28.66397225327486,5.4996
5000, 36 months,0.1025,B,62000.0,not verified,debt_consolidation,2.0,10.5,10.0,0,30.877539677638485,12.4
3525, 36 months,0.0662,A,26000.0,not verified,debt_consolidation,0.0,62.2,18.0,0,32.566518847006655,7.375886524822695
15000, 36 months,0.09630000000000001,A,57552.0,VERIFIED - income,other,0.0,5.4,18.0,0,31.157824768393503,3.8368
25000, 36 months,0.1442,D,280000.0,VERIFIED - income,other,1.0,,46.0,0,29.084309596658795,11.2
8500, 36 months,0.1399,C,33000.0,VERIFIED - income source,debt_consolidation,1.0,0.7,29.0,0,29.262918717939886,3.8823529411764706
25000, 60 months,0.1793,E,124000.0,VERIFIED - income,debt_consolidation,2.0,64.5,29.0,1,39.43901938822193,4.96
3500, 36 months,0.079,A,86964.0,VERIFIED - income,other,0.0,72.1,29.0,1,31.95763330898466,24.846857142857143
15000, 60 months,0.2211,G,108000.0,VERIFIED - income,debt_consolidation,2.0,69.5,8.0,1,36.12455747417094,7.2
15000, 36 months,0.1148,B,80000.0,VERIFIED - income,major_purchase,3.0,7.0,8.0,0,30.331830222635634,5.333333333333333
24250, 60 months,0.1807,D,48504.0,VERIFIED - income,debt_consolidation,0.0,82.7,12.0,0,39.32092359579712,2.0001649484536084
20000, 36 months,0.1322,C,65500.0,not verified,debt_consolidation,0.0,81.0,15.0,0,29.584923522972694,3.275
4500, 36 months,0.12869999999999998,C,35000.0,not verified,credit_card,1.0,73.8,17.0,0,29.73240832507433,7.777777777777778
25000, 60 months,0.1261,C,175000.0,VERIFIED - income,debt_consolidation,2.0,52.0,34.0,0,52.78270416349971,7.0
17000, 60 months,0.2089,F,84000.0,VERIFIED - income source,home_improvement,1.0,76.9,16.0,1,37.04833718345465,4.9411764705882355
16800, 60 months,0.1343,C,70000.0,VERIFIED - income source,debt_consolidation,1.0,23.5,28.0,0,43.52782671779459,4.166666666666667
4000, 36 months,0.1261,C,54000.0,not verified,debt_consolidation,1.0,60.7,20.0,0,29.844064761620533,13.5
15000, 36 months,0.0788,A,74872.0,VERIFIED - income source,wedding,0.0,45.0,21.0,0,31.967946805336513,4.991466666666667
16750, 36 months,0.10619999999999999,B,48000.0,not verified,home_improvement,0.0,2.9,17.0,0,30.712530712530715,2.8656716417910446
14000, 36 months,0.1099,B,62400.0,VERIFIED - income source,small_business,0.0,11.0,28.0,0,30.549009339268572,4.457142857142857
7700, 36 months,0.0599,A,23400.0,not verified,wedding,0.0,26.4,13.0,0,32.8750747160789,3.038961038961039
1200, 36 months,0.11710000000000001,B,20000.0,VERIFIED - income source,debt_consolidation,0.0,52.7,13.0,1,30.226700251889167,16.666666666666668
10000, 36 months,0.09630000000000001,A,43200.0,not verified,home_improvement,0.0,38.4,14.0,0,31.157501168406295,4.32
4200, 36 months,0.1426,C,36000.0,not verified,debt_consolidation,6.0,78.4,17.0,0,29.148448886112845,8.571428571428571
21100, 36 months,0.08900000000000001,A,72000.0,VERIFIED - income,debt_consolidation,1.0,57.9,25.0,0,31.492537313432837,3.4123222748815167
10000, 36 months,0.0932,A,59000.0,VERIFIED - income source,debt_consolidation,0.0,5.7,22.0,0,31.301843678592668,5.9
10000, 36 months,0.0599,A,50004.0,not verified,home_improvement,2.0,11.1,36.0,0,32.87527122098757,5.0004
25000, 60 months,0.1186,B,65000.0,VERIFIED - income,debt_consolidation,1.0,24.2,29.0,0,60.1308447181066,2.6
4725, 60 months,0.1242,B,37500.0,VERIFIED - income source,small_business,2.0,28.0,21.0,0,44.52506596306068,7.936507936507937
1600, 36 months,0.1306,C,22800.0,VERIFIED - income source,debt_consolidation,0.0,98.5,23.0,0,29.651593773165306,14.25
12000, 36 months,0.1521,D,46800.0,VERIFIED - income source,debt_consolidation,1.0,79.8,7.0,0,28.761804323857916,3.9
5000, 36 months,0.0894,A,31000.0,not verified,debt_consolidation,1.0,10.3,17.0,0,31.474254060178772,6.2
3000, 36 months,0.0662,A,42000.0,not verified,medical,0.0,0.0,17.0,0,32.56621797655232,14.0
12000, 36 months,0.10710000000000001,B,81193.2,not verified,debt_consolidation,1.0,69.0,18.0,0,30.673278462246305,6.7661
12000, 60 months,0.1349,C,48000.0,VERIFIED - income source,credit_card,2.0,27.7,20.0,1,43.46881112801565,4.0
18400, 60 months,0.19690000000000002,E,93000.0,VERIFIED - income source,debt_consolidation,0.0,75.6,48.0,0,37.99141063759498,5.054347826086956
6000, 60 months,0.1521,D,78000.0,not verified,home_improvement,0.0,0.0,18.0,0,41.838086604839276,13.0
5000, 36 months,0.10949999999999999,B,109500.0,not verified,wedding,2.0,67.5,31.0,0,30.56795255853763,21.9
2750, 36 months,0.1523,C,60000.0,VERIFIED - income source,debt_consolidation,2.0,32.9,10.0,0,28.75365955667085,21.818181818181817
7000, 36 months,0.1399,C,19200.0,VERIFIED - income,debt_consolidation,1.0,13.4,8.0,0,29.262990677647256,2.742857142857143
5000, 36 months,0.0901,B,73000.0,not verified,credit_card,0.0,37.6,28.0,0,31.44060869018424,14.6
17600, 60 months,0.1677,D,70900.0,VERIFIED - income source,debt_consolidation,0.0,69.1,18.0,0,40.437459792298505,4.028409090909091
9150, 60 months,0.1323,C,36000.0,VERIFIED - income source,debt_consolidation,0.0,80.4,27.0,0,43.72341950590147,3.9344262295081966
2000, 36 months,0.0859,A,188004.0,VERIFIED - income,other,0.0,75.0,21.0,0,31.63055511624229,94.002
6000, 36 months,0.16449999999999998,E,65600.0,not verified,debt_consolidation,3.0,99.0,23.0,1,28.26455624646693,10.933333333333334
20000, 36 months,0.1409,D,65000.0,VERIFIED - income,home_improvement,4.0,32.6,46.0,0,29.221395906082435,3.25
9000, 36 months,0.1472,C,55000.0,not verified,credit_card,0.0,78.3,22.0,0,28.96125627493886,6.111111111111111
35000, 60 months,0.17489999999999997,D,128000.0,VERIFIED - income source,other,1.0,25.7,16.0,0,56.99304684828451,3.657142857142857
14000, 36 months,0.0662,A,55000.0,VERIFIED - income,debt_consolidation,1.0,27.8,63.0,0,32.568743311775926,3.9285714285714284
15000, 60 months,0.1149,B,75000.0,VERIFIED - income,debt_consolidation,0.0,18.7,19.0,0,45.47935237402219,5.0
10000, 36 months,0.0962,B,89000.0,VERIFIED - income,debt_consolidation,1.0,38.9,38.0,0,31.162355874104083,8.9
6000, 36 months,0.1099,B,225000.0,VERIFIED - income,car,0.0,91.3,18.0,0,30.54834275240568,37.5
35000, 60 months,0.1149,B,70000.0,VERIFIED - income,debt_consolidation,0.0,46.2,21.0,0,72.02683514086391,2.0
15000, 60 months,0.12689999999999999,B,44500.0,not verified,debt_consolidation,1.0,36.8,46.0,0,44.2569262089517,2.966666666666667
15075, 36 months,0.0603,A,62000.0,VERIFIED - income,debt_consolidation,1.0,15.9,33.0,0,32.85602196939976,4.112769485903814
7000, 60 months,0.1223,C,88000.0,VERIFIED - income,credit_card,1.0,92.8,12.0,0,44.71986200728295,12.571428571428571
28000, 60 months,0.1602,D,90000.0,VERIFIED - income,debt_consolidation,2.0,1.9,42.0,0,41.10333083777396,3.2142857142857144
7600, 60 months,0.1099,B,95004.0,VERIFIED - income source,other,0.0,26.5,12.0,1,46.00205798680467,12.500526315789473
25000, 36 months,0.157,D,132250.0,not verified,debt_consolidation,0.0,73.7,17.0,0,28.56261496452523,5.29
28000, 60 months,0.12689999999999999,B,105000.0,VERIFIED - income source,credit_card,0.0,64.7,27.0,1,44.25757911042266,3.75
5000, 36 months,0.11720000000000001,C,60000.0,not verified,debt_consolidation,1.0,6.4,8.0,0,30.22791850553171,12.0
2800, 36 months,0.0676,A,52800.0,not verified,major_purchase,0.0,61.6,37.0,0,32.50145095763204,18.857142857142858
10000, 36 months,0.09880000000000001,B,26400.0,VERIFIED - income,debt_consolidation,0.0,62.5,24.0,0,31.045295085529787,2.64
16000, 36 months,0.1059,B,61000.0,VERIFIED - income,debt_consolidation,0.0,44.1,17.0,1,30.72668612690121,3.8125
20000, 36 months,0.10369999999999999,B,76000.0,VERIFIED - income,credit_card,3.0,41.0,22.0,0,30.824715256692816,3.8
1500, 36 months,0.1442,D,60000.0,not verified,medical,1.0,47.6,9.0,1,29.081039162466073,40.0
1600, 36 months,0.1523,C,57068.0,not verified,debt_consolidation,1.0,93.0,13.0,1,28.751123090745732,35.6675
12000, 60 months,0.1491,D,52200.0,not verified,debt_consolidation,2.0,45.2,23.0,0,42.11708549768356,4.35
8000, 60 months,0.0654,A,30000.0,not verified,moving,0.0,14.3,9.0,1,51.05948429920858,3.75
3000, 36 months,0.07429999999999999,A,72000.0,not verified,major_purchase,5.0,29.6,14.0,0,32.178483320819474,24.0
12000, 60 months,0.19690000000000002,E,40000.0,VERIFIED - income source,debt_consolidation,3.0,56.5,10.0,1,37.99031247032007,3.3333333333333335
6500, 36 months,0.0699,A,46000.0,VERIFIED - income source,home_improvement,1.0,35.1,17.0,0,32.389874426948374,7.076923076923077
20000, 36 months,0.1075,B,109000.0,VERIFIED - income,small_business,1.0,38.2,20.0,0,30.655569350561766,5.45
2500, 36 months,0.07429999999999999,A,22800.0,not verified,moving,5.0,10.4,2.0,0,32.179173638820956,9.12
3000, 36 months,0.0859,A,114440.0,not verified,other,0.0,35.4,4.0,0,31.632222690847744,38.14666666666667
3000, 36 months,0.0639,A,113500.0,not verified,home_improvement,0.0,6.0,27.0,0,32.67617906546128,37.833333333333336
9000, 36 months,0.1099,B,51000.0,not verified,debt_consolidation,0.0,24.0,9.0,0,30.548861206340586,5.666666666666667
20000, 36 months,0.1426,C,94050.0,VERIFIED - income,medical,0.0,70.4,22.0,0,29.149419926543462,4.7025
25000, 36 months,0.18530000000000002,F,120000.0,VERIFIED - income,credit_card,0.0,88.9,29.0,0,27.459250472299107,4.8
8000, 36 months,0.08900000000000001,A,150000.0,VERIFIED - income,credit_card,2.0,74.7,22.0,0,31.49234342400504,18.75
13000, 60 months,0.16820000000000002,E,42000.0,not verified,debt_consolidation,3.0,96.7,17.0,1,40.393996830624864,3.230769230769231
6000, 36 months,0.0542,A,37404.0,not verified,debt_consolidation,2.0,20.9,47.0,0,33.15649867374005,6.234
2500, 36 months,0.10369999999999999,B,39996.0,not verified,debt_consolidation,0.0,0.1,5.0,0,30.822340032055234,15.9984
9000, 36 months,0.07490000000000001,A,110000.0,not verified,home_improvement,0.0,45.4,24.0,0,32.152043440983135,12.222222222222221
35000, 36 months,0.1839,E,108160.0,VERIFIED - income,credit_card,1.0,25.9,25.0,0,27.511397578997013,3.0902857142857143
25000, 60 months,0.1349,C,90000.0,VERIFIED - income,major_purchase,1.0,17.6,24.0,0,43.46918903880929,3.6
5500, 36 months,0.0599,A,54996.0,not verified,debt_consolidation,0.0,7.6,36.0,0,32.8750747160789,9.999272727272727
15000, 60 months,0.1521,D,168000.0,VERIFIED - income,home_improvement,0.0,73.7,19.0,0,41.83983710356755,11.2
11000, 60 months,0.1149,B,57000.0,VERIFIED - income,debt_consolidation,0.0,59.4,39.0,0,45.47897630958779,5.181818181818182
15000, 36 months,0.0751,A,30000.0,VERIFIED - income,small_business,2.0,8.8,8.0,0,32.142627552660336,2.0
10000, 36 months,0.1025,B,35000.0,not verified,debt_consolidation,1.0,43.2,16.0,0,30.878493129535276,3.5
5000, 60 months,0.1793,E,24395.0,not verified,debt_consolidation,2.0,57.0,8.0,1,39.43839722353683,4.879
21250, 36 months,0.1595,D,65000.0,VERIFIED - income,debt_consolidation,1.0,0.0,24.0,0,28.4635064361011,3.0588235294117645
2500, 36 months,0.1,B,36000.0,not verified,debt_consolidation,0.0,51.8,14.0,0,30.990454939878518,14.4
35000, 60 months,0.1427,C,65000.0,VERIFIED - income,debt_consolidation,3.0,69.5,32.0,0,42.71939460515074,1.8571428571428572
5000, 36 months,0.08900000000000001,A,42000.0,VERIFIED - income source,debt_consolidation,0.0,24.8,42.0,0,31.492095484033506,8.4
5000, 36 months,0.1323,C,75000.0,not verified,debt_consolidation,0.0,44.9,7.0,0,29.580547831745843,15.0
6000, 60 months,0.1149,B,119238.0,not verified,car,0.0,28.6,47.0,0,45.478662927309934,19.873
5000, 36 months,0.1114,B,38400.0,not verified,major_purchase,2.0,48.2,12.0,0,30.484087306426044,7.68
10000, 36 months,0.1065,B,27000.0,VERIFIED - income,other,0.0,52.3,10.0,0,30.69933075458955,2.7
1800, 36 months,0.0832,A,46000.0,not verified,other,1.0,9.1,5.0,0,31.75723359209598,25.555555555555557
11200, 60 months,0.0654,A,52000.0,VERIFIED - income source,car,0.0,3.2,36.0,0,78.87323943661971,4.642857142857143
14400, 36 months,0.2211,G,140000.0,VERIFIED - income,debt_consolidation,2.0,71.5,49.0,0,26.145214880984803,9.722222222222221
5000, 36 months,0.1199,B,136886.0,VERIFIED - income,debt_consolidation,2.0,74.4,28.0,1,30.111412225233362,27.3772
10000, 36 months,0.09630000000000001,B,75000.0,VERIFIED - income source,renewable_energy,0.0,63.2,26.0,0,31.158471988533684,7.5
8000, 36 months,0.0859,A,25000.0,not verified,debt_consolidation,0.0,27.3,15.0,0,31.634307406382224,3.125
3000, 36 months,0.1189,B,31200.0,not verified,debt_consolidation,0.0,30.3,18.0,0,30.150753768844222,10.4
28000, 60 months,0.1427,C,75000.0,VERIFIED - income,credit_card,0.0,32.2,48.0,0,42.71939460515073,2.6785714285714284
6000, 36 months,0.0849,A,19000.0,VERIFIED - income source,other,2.0,17.9,12.0,0,31.682331819621925,3.1666666666666665
10000, 36 months,0.1472,C,55000.0,VERIFIED - income source,credit_card,0.0,37.7,31.0,0,28.961163080309305,5.5
9000, 36 months,0.12689999999999999,B,50000.0,VERIFIED - income source,debt_consolidation,1.0,55.4,21.0,0,29.810208340233842,5.555555555555555
27300, 60 months,0.21359999999999998,F,65000.0,VERIFIED - income,debt_consolidation,1.0,93.3,28.0,1,49.70685699719602,2.380952380952381
9000, 36 months,0.0599,A,140000.0,VERIFIED - income,home_improvement,0.0,8.3,39.0,0,32.875511396843955,15.555555555555555
4000, 36 months,0.11539999999999999,C,50952.0,not verified,other,0.0,92.6,9.0,0,30.305326161072806,12.738
3000, 36 months,0.1253,C,59904.0,not verified,credit_card,1.0,86.4,20.0,0,29.8804780876494,19.968
4000, 36 months,0.0676,A,24000.0,VERIFIED - income source,small_business,0.0,12.4,18.0,0,32.50182822783782,6.0
1000, 36 months,0.1426,C,7000.0,not verified,car,1.0,86.6,3.0,0,29.146021568055957,7.0
7750, 36 months,0.0676,A,57500.0,VERIFIED - income source,debt_consolidation,0.0,21.1,25.0,0,32.50157265674146,7.419354838709677
35000, 60 months,0.1751,E,160000.0,VERIFIED - income,home_improvement,1.0,85.7,35.0,0,39.79669573720536,4.571428571428571
17000, 36 months,0.0788,A,58000.0,VERIFIED - income source,debt_consolidation,0.0,38.6,23.0,1,31.968107111963597,3.411764705882353
14000, 36 months,0.12179999999999999,B,56000.0,not verified,debt_consolidation,2.0,47.6,8.0,0,30.03003003003003,4.0
19000, 36 months,0.1112,B,80000.0,VERIFIED - income source,debt_consolidation,2.0,70.0,33.0,0,45.17248757756592,4.2105263157894735
4050, 36 months,0.0999,B,82000.0,VERIFIED - income source,debt_consolidation,1.0,56.8,47.0,0,30.9941072931813,20.246913580246915
15500, 36 months,0.1199,B,200000.0,VERIFIED - income source,credit_card,1.0,24.1,35.0,0,30.111704711024768,12.903225806451612
10000, 36 months,0.1025,B,53000.0,not verified,debt_consolidation,2.0,15.9,21.0,0,30.878493129535276,5.3
6000, 60 months,0.1186,B,38973.0,not verified,debt_consolidation,3.0,46.6,21.0,0,45.09582863585118,6.4955
6000, 60 months,0.15990000000000001,D,30000.0,VERIFIED - income source,wedding,2.0,7.0,15.0,0,41.129695640252265,5.0
5000, 36 months,0.1186,B,30996.0,not verified,home_improvement,3.0,0.0,11.0,0,30.167732593218293,6.1992
6000, 36 months,0.0676,A,92000.0,not verified,major_purchase,0.0,5.4,41.0,0,32.50094794431504,15.333333333333334
3350, 36 months,0.1398,C,47756.0,VERIFIED - income,other,0.0,76.4,24.0,0,29.265309688127893,14.2555223880597
5600, 36 months,0.1191,C,25500.0,not verified,major_purchase,2.0,35.4,18.0,0,30.146425495262704,4.553571428571429
8875, 36 months,0.1484,D,130000.0,VERIFIED - income source,home_improvement,0.0,53.3,24.0,0,28.912561897315612,14.647887323943662
17000, 36 months,0.0849,A,51000.0,VERIFIED - income,debt_consolidation,3.0,46.5,21.0,0,36.208732694355696,3.0
9200, 36 months,0.0603,A,77385.19,not verified,debt_consolidation,0.0,23.1,28.0,0,32.855969429663226,8.411433695652175
6000, 36 months,0.0729,A,70200.0,not verified,home_improvement,0.0,14.3,23.0,0,32.24766204450177,11.7
10000, 36 months,0.12179999999999999,B,66000.0,not verified,credit_card,2.0,81.5,53.0,0,30.03003003003003,6.6
25000, 36 months,0.1074,B,175000.0,VERIFIED - income,credit_card,0.0,15.9,22.0,0,30.659798871719403,7.0
1200, 36 months,0.0654,A,75000.0,VERIFIED - income source,major_purchase,0.0,31.6,21.0,0,32.59983700081499,62.5
2750, 60 months,0.1149,B,52800.0,not verified,debt_consolidation,0.0,93.7,10.0,0,45.47709608070117,19.2
16000, 36 months,0.157,D,69000.0,not verified,debt_consolidation,0.0,78.8,27.0,0,28.562247848905713,4.3125
8000, 36 months,0.0788,A,30000.0,not verified,credit_card,1.0,0.3,12.0,0,31.96803196803197,3.75
3500, 36 months,0.10279999999999999,C,180000.0,not verified,other,,,,0,30.86691948143575,51.42857142857143
5000, 36 months,0.13849999999999998,C,58000.0,not verified,debt_consolidation,2.0,37.4,13.0,0,29.322073657049025,11.6
2500, 36 months,0.0662,A,61200.0,VERIFIED - income,other,1.0,54.9,33.0,0,32.56904637832204,24.48
3000, 60 months,0.1483,D,36000.0,VERIFIED - income source,debt_consolidation,0.0,22.8,16.0,0,42.188159189987346,12.0
2800, 36 months,0.1663,E,15000.0,VERIFIED - income,major_purchase,1.0,50.0,19.0,0,28.191703584373744,5.357142857142857
12800, 36 months,0.09449999999999999,B,100000.0,not verified,debt_consolidation,3.0,25.4,26.0,0,31.240084933980913,7.8125
9000, 36 months,0.09630000000000001,A,150000.0,not verified,credit_card,0.0,30.7,20.0,0,31.158040505452654,16.666666666666668
10000, 36 months,0.1942,E,31000.0,VERIFIED - income,major_purchase,0.0,98.3,9.0,1,27.123057311020098,3.1
10000, 36 months,0.1677,D,49000.0,VERIFIED - income source,debt_consolidation,2.0,82.1,24.0,0,28.138101803652326,4.9
1000, 36 months,0.0712,A,50000.0,not verified,other,,,,0,32.32062055591467,50.0
25000, 60 months,0.1527,C,150000.0,VERIFIED - income source,debt_consolidation,1.0,87.8,24.0,0,41.785057663379575,6.0
6000, 36 months,0.1292,D,39000.0,not verified,credit_card,0.0,43.5,12.0,0,29.711795582846392,6.5
2400, 36 months,0.10710000000000001,B,36000.0,VERIFIED - income,credit_card,3.0,33.2,17.0,0,30.670926517571885,15.0
24000, 60 months,0.18789999999999998,E,63052.0,VERIFIED - income,small_business,1.0,18.8,34.0,0,52.429220552254456,2.6271666666666667
16500, 60 months,0.11710000000000001,B,33000.0,VERIFIED - income,small_business,1.0,14.2,22.0,1,45.25259173934507,2.0
12000, 36 months,0.12689999999999999,B,40000.0,not verified,debt_consolidation,1.0,55.5,23.0,0,29.81070204203309,3.3333333333333335
1000, 36 months,0.1059,B,36000.0,not verified,medical,0.0,68.0,12.0,1,30.721966205837177,36.0
6250, 36 months,0.0788,A,76000.0,VERIFIED - income,debt_consolidation,1.0,25.9,23.0,0,31.967674287760218,12.16
2000, 36 months,0.1689,D,56000.0,not verified,medical,0.0,96.4,26.0,0,28.089887640449437,28.0
10000, 36 months,0.079,A,72000.0,VERIFIED - income source,car,5.0,38.3,46.0,0,31.958071010833784,7.2
8000, 36 months,0.0617,A,112000.0,VERIFIED - income,credit_card,0.0,27.2,17.0,0,32.78688524590164,14.0
14125, 36 months,0.0699,A,27800.0,VERIFIED - income,debt_consolidation,1.0,7.5,50.0,0,32.390845716382316,1.968141592920354
4000, 36 months,0.17489999999999997,D,49000.0,VERIFIED - income source,debt_consolidation,1.0,95.3,30.0,1,27.85709311233373,12.25
3200, 60 months,0.1398,C,30000.0,VERIFIED - income source,home_improvement,3.0,49.4,11.0,0,42.993416633078056,9.375
1500, 36 months,0.1392,C,54000.0,not verified,debt_consolidation,1.0,90.6,16.0,1,29.291154071470416,36.0
10000, 36 months,0.0542,A,45992.0,not verified,home_improvement,0.0,7.9,29.0,0,33.15649867374005,4.5992
9500, 36 months,0.1422,C,70000.0,not verified,credit_card,0.0,87.8,35.0,0,29.167945962542216,7.368421052631579
