loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,is_bad
3500,3500, 36 months,11.86%,116.02,B,B5,Peralta Community College District,10+ years,RENT,48000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=536611,,home_improvement,Personal Improvement Loan,946xx,CA,7.6,0,8/1/97,0,31,NA,10,0,8316,74.7,22,f,NA,1,0
8000,8000, 60 months,16.82%,198.05,E,E2,Signs Now,5 years,OWN,90000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=567833,  Borrower added on 08/22/10 > The house my husband and I have was built in the late 80's. The downstairs A/C unit is original and now dead. The upstairs about 16 years old. All A/C repairmen have stated that it would be a waste to attempt to repair these old units due to changes in A/C units and code from 2006. (plus parts would be impossible to find). <br/><br/>Our youngest child is leaving daycare that frees up more than enough to cover monthly expenses for this loan.<br/>,home_improvement,AC Home,322xx,FL,4.33,0,2/1/95,0,NA,NA,3,0,9064,87.2,26,f,NA,1,0
9000,9000, 36 months,13.49%,305.38,C,C1,Va. Dept of Conservation/Recreation,< 1 year,RENT,30000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1064687,  Borrower added on 12/15/11 > Plan to pay off 2 charge accounts. I will close one of them and ask for a credit line decrease from the other. Also borrowed money from a friend and would like to pay that off.......<br><br>  Borrower added on 12/17/11 > The credit card that I am asking to be decreased will be ONLY for emergency purposes.....<br>,debt_consolidation,freedom,245xx,VA,10.08,0,4/1/04,1,NA,NA,4,0,10452,91.7,9,f,NA,1,1
7800,7800, 60 months,12.99%,177.44,C,C1,Settlers Creek Apartments,< 1 year,RENT,75000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=807350,"  Borrower added on 07/12/11 > I plan to use the funds to build a motorcycle. I have built several bikes and sold them successfully. I googled loan options and thought I would give this a shot. Typically I complete and sell bikes within a three to five month time frame. I work regularly part time, bike building is a hobby for me.<br/>",other,Motorcycle Build,805xx,CO,11.68,0,1/1/06,1,NA,NA,6,0,4304,29.9,9,f,NA,1,1
18000,14525, 60 months,15.95%,352.84,D,D4,Veolia Environmental Services,2 years,RENT,45000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=579308,"  Borrower added on 09/14/10 > Reason for Loan - Credit Card debt, Line of Credit, and medical bills.  I would like to consolidate them together to make one payment per month with lower monthly payments<br/> Borrower added on 09/14/10 > I am currently paying more with these bills that I would with this loan.  And I still have not had any late fees or missed payments.  I would just like to see the monthly payment decrease.<br/> Borrower added on 09/14/10 > My employer, Veolia ES Technical Solutions is very stable.  In 2009 our branch had their best year since opening up in Livonia, MI.....Even with the economy the way it is we still are making big profits.<br/> Borrower added on 09/20/10 > I can afford a monthly payment of about $550 per month with little trouble.  I plan on paying this loan off in around 3 years time.<br/> Borrower added on 09/23/10 > Again the reason for this loan is to consolidate all my payments into one. The more I have funded the faster I will be able to pay off this loan.  This will let all my extra money go into the loan and not paying for other bills.<br/>",debt_consolidation,Debt Consolidation,481xx,MI,21.23,0,9/1/04,0,NA,NA,5,0,15018,65,12,f,NA,1,0
10000,9550, 60 months,10.75%,206.46,B,B2,Sodexo/Regional Hospital,5 years,MORTGAGE,75000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=522602,"  Borrower added on 05/26/10 > Money will be used to refurbish a building that will generate $1000/month rent from a financial investment firm set up in a small town. They are providing me with a copy of a 5 month lease agreement.<br/> Borrower added on 05/27/10 > Note: This is a 5 Year lease agreement. Not 5 month. Lending Club, if you can change the previous loan description to read 5 year rather than 5 month it is much appreciated.<br/>",major_purchase,Investment property,619xx,IL,7.97,0,7/1/91,3,NA,NA,10,0,11471,16.6,39,f,NA,1,0
6000,6000, 36 months,14.27%,205.86,C,C2,united states coast guard,6 years,MORTGAGE,45000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=971392,  Borrower added on 09/29/11 > auto repairs<br/> Borrower added on 09/29/11 > auto is fixed and shop is awaiting payment in full.<br/>null,other,auto repairs,344xx,FL,17.55,1,10/1/05,0,14,NA,6,0,640,13.1,13,f,NA,1,0
2500,2500, 60 months,10.99%,54.35,B,B3,Pool & Spa Rx,6 years,RENT,33600,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=801073,,car,Car Loan,128xx,NY,17.43,0,2/1/01,0,NA,NA,5,0,10490,63.2,9,f,NA,1,0
15000,15000, 36 months,7.66%,467.7,A,A5,siemens,5 years,RENT,65000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=696636,"  Borrower added on 03/10/11 > This loan is going to consolidate a couple of my spouses business credit cards and one of my own.  The business has been closed and the rates on the credit cards are very high.  We have a newborn and would like to move on to the next chapter in our lives, but first we need to pay off these debts.  With this loan we can do so in three years as apposed over twenty.  <br/>I have an excellent credit history and never missed any payments.  I have worked full time for the past 15 years.  5 years at my current job.  <br/>My wife and I would like to thank you for investing in our loan.<br/>",debt_consolidation,personal loan,070xx,NJ,3.43,0,5/1/98,0,NA,NA,7,0,6784,21.3,13,f,NA,1,0
3025,3025, 36 months,6.17%,92.26,A,A3,PHT Corporation,< 1 year,MORTGAGE,2.00E+05,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=642847,,major_purchase,Start Up Funds,275xx,NC,8.33,0,7/1/97,0,46,NA,8,0,106053,35.9,31,f,NA,1,0
2000,2000, 36 months,7.88%,62.57,A,A5,city of rowlett,9 years,MORTGAGE,45600,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=536445,"  Borrower added on 06/24/10 > Looking for a lower interest rate on a credit card.  currently have full time job that I've been at for 9+ years.  I put about 3-400 in retirement every month along with 50-100 in savings every month.  I pay my bills on time and will more than likely knock this loan out in about 12-15 months max.  My monthly income leaves me with the extra funds to pay on this card, but the interest is killing me and I don't feel like I'm getting very far on it very fast.<br/>",credit_card,amex,750xx,TX,11.5,3,1/1/95,0,3,NA,11,0,3183,23.8,38,f,NA,1,0
10000,10000, 36 months,15.99%,351.53,D,D2,United States Air Force,4 years,MORTGAGE,36000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=844824,"  Borrower added on 08/09/11 > I believe I am a perfect candidate for a debt consolidation loan. I am a reliable, responsible young adult, who has a dependable job where I have worked for going on four years. Also this job is guaranteed because I signed a contract that will not expire until 2014, then I will I have the option to reenlist for another 6 years. I own a home, my mortgage is around $520.00 a month, but if you include my monthly taxes and insurance it then comes out to $718.36. My utilities range between $100.00 and $150.00 monthly. I intend to use this $10,000.00 loan to pay off all of my credit card debt, which in turn should raise my credit score. My goal is to have no revolving debt.<br/> Borrower added on 08/09/11 > I believe I am a perfect candidate for a debt consolidation loan. I am a reliable, responsible young adult, who has a dependable job where I have worked for going on four years. Also this job is guaranteed because I signed a contract that will not expire until 2014, then I will I have the option to reenlist for another 6 years. I own a home, my mortgage is around $520.00 a month, but if you include my monthly taxes and insurance it then comes out to $718.36. My utilities range between $100.00 and $150.00 monthly. I intend to use this $10,000.00 loan to pay off all of my credit card debt, which in turn should raise my credit score. My goal is to have no revolving debt.<br/>",debt_consolidation,Debt Consolidation,935xx,CA,21.6,0,12/1/06,2,NA,NA,7,0,5245,53,16,f,NA,1,1
15000,15000, 60 months,15.27%,358.98,C,C4,US Government,9 years,RENT,85000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1031219,,debt_consolidation,Debt Consolidation,130xx,NY,15.2,0,7/1/01,1,NA,NA,19,0,13260,59.2,50,f,NA,1,0
6400,6400, 36 months,13.23%,216.36,C,C1,,4 years,RENT,50000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=571525,,other,Estimated Taxes,902xx,CA,6.53,0,11/1/00,0,NA,NA,4,0,2229,96.9,6,f,NA,1,0
25000,25000, 36 months,10.08%,807.62,B,B3,Global Mortgage,3 years,MORTGAGE,144000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=249164,My family need this money for a new addition to the house for a new baby.,small_business,Captial Financing,301xx,GA,3.84,0,3/1/95,8,0,0,11,0,52214,8.7,22,f,NA,1,0
15000,15000, 60 months,11.12%,327.04,B,B3,Protiviti,5 years,MORTGAGE,76000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=524686,"  Borrower added on 06/02/10 > I have plenty of savings. I have no debt. I've worked at the same job for 5 years and been promoted from consultant to manager during that time. I do not want to tap into my investments right now, but would like to do some cosmetic upgrades/improvements around the house. Making the low monthly payment through lending club is the perfect solution for me. Please don't hesitate to contact me with any questions.<br/>",home_improvement,Kitchen and Bathroom Remodeling,303xx,GA,0.88,0,4/1/92,0,NA,NA,7,0,800,2.8,12,f,NA,1,0
20500,14275, 60 months,11.49%,313.88,B,B4,united envelope,1 year,RENT,45600,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=544453,  Borrower added on 07/20/10 > I will use this loan to pay off a loan with a much higher interest rate .my job is very secure.and I have never bin late or missed a payment in35yrs<br/>,debt_consolidation,free at last,070xx,NJ,16.9,0,7/1/88,0,NA,NA,16,0,20657,27.4,25,f,NA,1,1
22000,22000, 60 months,13.49%,506.11,C,C2,mark dunning industries,10+ years,OWN,49000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=777252,"  Borrower added on 06/08/11 > I plan to use this to pay off all bills. I am currently a member in good standing. I have a stable job which I have had since 1982.<br/> Borrower added on 06/10/11 > Lending Club &quot;Your Investors are AWESOME&quot; people helping people, thats what it's all about. You assisted me on a previous loan and it was successful. Thanks for everything you do.<br/>",debt_consolidation,pay off debt loan,363xx,AL,22.26,0,4/1/01,0,NA,NA,10,0,15284,51.1,25,f,NA,1,1
15000,15000, 60 months,13.99%,348.95,C,C3,big boyz bail bonds,2 years,MORTGAGE,60000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=826922,"  Borrower added on 07/23/11 > I plan to use these funds to pay off my high interest credit cards.what makes me a good borrower is I have never missed a payment on any of my bills,I have owned my home for the last 7 years though i still have a mortgage,I have a sound family budget and I have a very good job in the law enforcement field<br/>",debt_consolidation,my loan 3,212xx,MD,18.9,0,4/1/86,3,NA,NA,14,0,12619,35.7,33,f,NA,1,1
4400,4400, 36 months,7.90%,137.68,A,A4,Family Services,4 years,MORTGAGE,95000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1041602,,debt_consolidation,Consolidate,080xx,NJ,1.09,0,5/1/00,0,29,NA,5,0,2813,54.1,15,f,NA,1,0
25000,25000, 36 months,14.96%,866.16,D,D2,Unique Industries,6 years,RENT,112580,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=488545, ,debt_consolidation,Consolidate to Eliminate,177xx,PA,24.96,1,12/1/92,1,17,NA,14,0,14843,55.8,59,f,NA,1,0
6000,6000, 36 months,9.25%,191.5,B,B2,HYDRAFLOW,7 years,RENT,55000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=614879,"  Borrower added on 11/28/10 > I consider myself to be an excellent and very reliable borrower, I know how important it is to maintain a good credit rating, my one loan is from Toyota finance, (tier 1, 2.9% credit) never missed a payment and my credit cards get paid off at the end of each Month.<br/>",major_purchase,Auto purchase,926xx,CA,9.1,0,10/1/06,0,NA,NA,5,0,4146,15.1,6,f,NA,1,0
25000,25000, 36 months,11.86%,828.69,B,B5,The Atlantic Club,10+ years,MORTGAGE,224000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=549257,"  Borrower added on 07/18/10 > My goal is to be debt free except from my mortgage in 36 months or less. I will pay off wife's Credit Card from daughter's wedding of $17,000, my Citibank which is $3,500 and Macy's Bill of $2,500. The balance will go against my Chase card which will have less than $9,000 remaining. I will be closing out my wife's card once fully paid since we do not need the credit card. My goal is to also raise our credit scores to 725 and better.<br/> Borrower added on 07/24/10 > I have forwarded all income verification to The Lending Club, the Tax information and completed all outstanding requests and verifications<br/>",debt_consolidation,future freedom,087xx,NJ,9.17,0,11/1/84,2,NA,NA,14,0,34959,81.7,45,f,NA,1,0
25000,25000, 36 months,7.51%,777.78,A,A3,"Siemens Energy, Inc.",10+ years,MORTGAGE,170000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1043202,,moving,Moving Loan,300xx,GA,0.82,0,1/1/01,3,NA,NA,8,0,4875,21.2,30,f,NA,1,0
7000,7000, 36 months,14.96%,242.53,D,D2,,n/a,RENT,20000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=498676,,major_purchase,Investment,481xx,MI,14.82,0,8/1/06,2,NA,NA,11,0,727,42.8,11,f,NA,1,1
